modelo;litografia;nucleos;threads;frequencia;freq_max;cache;consumo;single;multi
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4956
E5-1650V2;22;6;12;3,5;3,9;12;130;866;5025
E5-1650V2;22;6;12;3,5;3,9;12;130;749;3457
E5-1650V2;22;6;12;3,5;3,9;12;130;852;5015
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4844
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4555
E5-1650V2;22;6;12;3,5;3,9;12;130;776;4660
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4822
E5-1650V2;22;6;12;3,5;3,9;12;130;852;5015
E5-1650V2;22;6;12;3,5;3,9;12;130;866;4965
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4952
E5-1650V2;22;6;12;3,5;3,9;12;130;669;4705
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4775
E5-1650V2;22;6;12;3,5;3,9;12;130;646;3961
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4749
E5-1650V2;22;6;12;3,5;3,9;12;130;859;5031
E5-1650V2;22;6;12;3,5;3,9;12;130;800;4586
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4554
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4788
E5-1650V2;22;6;12;3,5;3,9;12;130;752;4288
E5-1650V2;22;6;12;3,5;3,9;12;130;831;4970
E5-1650V2;22;6;12;3,5;3,9;12;130;859;5044
E5-1650V2;22;6;12;3,5;3,9;12;130;808;3996
E5-1650V2;22;6;12;3,5;3,9;12;130;820;4937
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4867
E5-1650V2;22;6;12;3,5;3,9;12;130;762;4948
E5-1650V2;22;6;12;3,5;3,9;12;130;750;3919
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4807
E5-1650V2;22;6;12;3,5;3,9;12;130;782;4524
E5-1650V2;22;6;12;3,5;3,9;12;130;862;5133
E5-1650V2;22;6;12;3,5;3,9;12;130;424;4952
E5-1650V2;22;6;12;3,5;3,9;12;130;814;4787
E5-1650V2;22;6;12;3,5;3,9;12;130;819;4648
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4905
E5-1650V2;22;6;12;3,5;3,9;12;130;931;5589
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4652
E5-1650V2;22;6;12;3,5;3,9;12;130;869;5048
E5-1650V2;22;6;12;3,5;3,9;12;130;862;4875
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4692
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4752
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4924
E5-1650V2;22;6;12;3,5;3,9;12;130;794;3287
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4885
E5-1650V2;22;6;12;3,5;3,9;12;130;782;4426
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4540
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4724
E5-1650V2;22;6;12;3,5;3,9;12;130;737;4356
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4795
E5-1650V2;22;6;12;3,5;3,9;12;130;822;5028
E5-1650V2;22;6;12;3,5;3,9;12;130;263;1725
E5-1650V2;22;6;12;3,5;3,9;12;130;929;5591
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4625
E5-1650V2;22;6;12;3,5;3,9;12;130;798;4499
E5-1650V2;22;6;12;3,5;3,9;12;130;818;5013
E5-1650V2;22;6;12;3,5;3,9;12;130;769;4258
E5-1650V2;22;6;12;3,5;3,9;12;130;814;5014
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4588
E5-1650V2;22;6;12;3,5;3,9;12;130;767;4159
E5-1650V2;22;6;12;3,5;3,9;12;130;928;5597
E5-1650V2;22;6;12;3,5;3,9;12;130;928;5583
E5-1650V2;22;6;12;3,5;3,9;12;130;927;5601
E5-1650V2;22;6;12;3,5;3,9;12;130;926;5538
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4841
E5-1650V2;22;6;12;3,5;3,9;12;130;740;4178
E5-1650V2;22;6;12;3,5;3,9;12;130;927;5579
E5-1650V2;22;6;12;3,5;3,9;12;130;928;5565
E5-1650V2;22;6;12;3,5;3,9;12;130;779;4775
E5-1650V2;22;6;12;3,5;3,9;12;130;861;4858
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4738
E5-1650V2;22;6;12;3,5;3,9;12;130;895;5298
E5-1650V2;22;6;12;3,5;3,9;12;130;729;3702
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4838
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4845
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4717
E5-1650V2;22;6;12;3,5;3,9;12;130;817;4567
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4616
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4992
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4965
E5-1650V2;22;6;12;3,5;3,9;12;130;801;4853
E5-1650V2;22;6;12;3,5;3,9;12;130;814;4452
E5-1650V2;22;6;12;3,5;3,9;12;130;872;5056
E5-1650V2;22;6;12;3,5;3,9;12;130;834;4659
E5-1650V2;22;6;12;3,5;3,9;12;130;922;5544
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4996
E5-1650V2;22;6;12;3,5;3,9;12;130;803;4845
E5-1650V2;22;6;12;3,5;3,9;12;130;730;5530
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4769
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4720
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4782
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4641
E5-1650V2;22;6;12;3,5;3,9;12;130;852;5007
E5-1650V2;22;6;12;3,5;3,9;12;130;857;5006
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4826
E5-1650V2;22;6;12;3,5;3,9;12;130;853;5010
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4951
E5-1650V2;22;6;12;3,5;3,9;12;130;864;5042
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4852
E5-1650V2;22;6;12;3,5;3,9;12;130;862;4959
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4694
E5-1650V2;22;6;12;3,5;3,9;12;130;786;3975
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4927
E5-1650V2;22;6;12;3,5;3,9;12;130;779;4454
E5-1650V2;22;6;12;3,5;3,9;12;130;863;5036
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4984
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4985
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4986
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4965
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4969
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4978
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4980
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4977
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4806
E5-1650V2;22;6;12;3,5;3,9;12;130;799;4813
E5-1650V2;22;6;12;3,5;3,9;12;130;636;3417
E5-1650V2;22;6;12;3,5;3,9;12;130;778;4369
E5-1650V2;22;6;12;3,5;3,9;12;130;807;3638
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4960
E5-1650V2;22;6;12;3,5;3,9;12;130;773;4202
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4883
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4993
E5-1650V2;22;6;12;3,5;3,9;12;130;859;5017
E5-1650V2;22;6;12;3,5;3,9;12;130;861;4879
E5-1650V2;22;6;12;3,5;3,9;12;130;790;4252
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4553
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4495
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4554
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4538
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4910
E5-1650V2;22;6;12;3,5;3,9;12;130;810;4749
E5-1650V2;22;6;12;3,5;3,9;12;130;788;4913
E5-1650V2;22;6;12;3,5;3,9;12;130;770;4377
E5-1650V2;22;6;12;3,5;3,9;12;130;856;5010
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4999
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4978
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4977
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4991
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4763
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4666
E5-1650V2;22;6;12;3,5;3,9;12;130;798;4405
E5-1650V2;22;6;12;3,5;3,9;12;130;840;4882
E5-1650V2;22;6;12;3,5;3,9;12;130;857;5015
E5-1650V2;22;6;12;3,5;3,9;12;130;861;5024
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4814
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4680
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4959
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4793
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4759
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4675
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4952
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4928
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4756
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4945
E5-1650V2;22;6;12;3,5;3,9;12;130;810;4253
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4517
E5-1650V2;22;6;12;3,5;3,9;12;130;831;4787
E5-1650V2;22;6;12;3,5;3,9;12;130;834;4443
E5-1650V2;22;6;12;3,5;3,9;12;130;764;4229
E5-1650V2;22;6;12;3,5;3,9;12;130;815;4612
E5-1650V2;22;6;12;3,5;3,9;12;130;663;3898
E5-1650V2;22;6;12;3,5;3,9;12;130;817;4318
E5-1650V2;22;6;12;3,5;3,9;12;130;820;4332
E5-1650V2;22;6;12;3,5;3,9;12;130;863;5015
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4964
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4822
E5-1650V2;22;6;12;3,5;3,9;12;130;588;1143
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4510
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4992
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4535
E5-1650V2;22;6;12;3,5;3,9;12;130;841;4867
E5-1650V2;22;6;12;3,5;3,9;12;130;779;4986
E5-1650V2;22;6;12;3,5;3,9;12;130;870;5069
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4870
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4697
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4693
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4875
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4575
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4618
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4992
E5-1650V2;22;6;12;3,5;3,9;12;130;782;4854
E5-1650V2;22;6;12;3,5;3,9;12;130;767;4457
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4902
E5-1650V2;22;6;12;3,5;3,9;12;130;825;4913
E5-1650V2;22;6;12;3,5;3,9;12;130;758;3949
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4982
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4315
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4516
E5-1650V2;22;6;12;3,5;3,9;12;130;784;4311
E5-1650V2;22;6;12;3,5;3,9;12;130;783;4734
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4658
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4800
E5-1650V2;22;6;12;3,5;3,9;12;130;787;4987
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4716
E5-1650V2;22;6;12;3,5;3,9;12;130;764;3637
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4817
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4986
E5-1650V2;22;6;12;3,5;3,9;12;130;782;4499
E5-1650V2;22;6;12;3,5;3,9;12;130;766;5724
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4742
E5-1650V2;22;6;12;3,5;3,9;12;130;768;4433
E5-1650V2;22;6;12;3,5;3,9;12;130;775;4668
E5-1650V2;22;6;12;3,5;3,9;12;130;515;3849
E5-1650V2;22;6;12;3,5;3,9;12;130;798;4648
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4417
E5-1650V2;22;6;12;3,5;3,9;12;130;771;4490
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4756
E5-1650V2;22;6;12;3,5;3,9;12;130;752;4101
E5-1650V2;22;6;12;3,5;3,9;12;130;684;3683
E5-1650V2;22;6;12;3,5;3,9;12;130;810;4429
E5-1650V2;22;6;12;3,5;3,9;12;130;704;3794
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4761
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4968
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4507
E5-1650V2;22;6;12;3,5;3,9;12;130;738;4011
E5-1650V2;22;6;12;3,5;3,9;12;130;866;5001
E5-1650V2;22;6;12;3,5;3,9;12;130;779;3953
E5-1650V2;22;6;12;3,5;3,9;12;130;979;5212
E5-1650V2;22;6;12;3,5;3,9;12;130;748;4361
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4565
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4519
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4677
E5-1650V2;22;6;12;3,5;3,9;12;130;820;4836
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4793
E5-1650V2;22;6;12;3,5;3,9;12;130;582;3879
E5-1650V2;22;6;12;3,5;3,9;12;130;781;4395
E5-1650V2;22;6;12;3,5;3,9;12;130;781;4274
E5-1650V2;22;6;12;3,5;3,9;12;130;836;4862
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4646
E5-1650V2;22;6;12;3,5;3,9;12;130;837;4698
E5-1650V2;22;6;12;3,5;3,9;12;130;858;4974
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4733
E5-1650V2;22;6;12;3,5;3,9;12;130;918;5686
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4694
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4659
E5-1650V2;22;6;12;3,5;3,9;12;130;849;5325
E5-1650V2;22;6;12;3,5;3,9;12;130;770;4579
E5-1650V2;22;6;12;3,5;3,9;12;130;809;4809
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4163
E5-1650V2;22;6;12;3,5;3,9;12;130;820;4950
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4924
E5-1650V2;22;6;12;3,5;3,9;12;130;867;4997
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4970
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4727
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4851
E5-1650V2;22;6;12;3,5;3,9;12;130;801;4524
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4704
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4768
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4952
E5-1650V2;22;6;12;3,5;3,9;12;130;798;4658
E5-1650V2;22;6;12;3,5;3,9;12;130;762;4251
E5-1650V2;22;6;12;3,5;3,9;12;130;854;5005
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4535
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4370
E5-1650V2;22;6;12;3,5;3,9;12;130;782;4502
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4668
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4880
E5-1650V2;22;6;12;3,5;3,9;12;130;812;4764
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4845
E5-1650V2;22;6;12;3,5;3,9;12;130;838;4703
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4643
E5-1650V2;22;6;12;3,5;3,9;12;130;693;3448
E5-1650V2;22;6;12;3,5;3,9;12;130;822;4773
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4964
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4917
E5-1650V2;22;6;12;3,5;3,9;12;130;830;4801
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4864
E5-1650V2;22;6;12;3,5;3,9;12;130;850;4916
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4738
E5-1650V2;22;6;12;3,5;3,9;12;130;870;5400
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4987
E5-1650V2;22;6;12;3,5;3,9;12;130;786;3785
E5-1650V2;22;6;12;3,5;3,9;12;130;768;4590
E5-1650V2;22;6;12;3,5;3,9;12;130;810;4648
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4749
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4465
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4461
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4689
E5-1650V2;22;6;12;3,5;3,9;12;130;808;3918
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4751
E5-1650V2;22;6;12;3,5;3,9;12;130;756;4787
E5-1650V2;22;6;12;3,5;3,9;12;130;717;4817
E5-1650V2;22;6;12;3,5;3,9;12;130;788;4526
E5-1650V2;22;6;12;3,5;3,9;12;130;829;4518
E5-1650V2;22;6;12;3,5;3,9;12;130;845;4449
E5-1650V2;22;6;12;3,5;3,9;12;130;799;4795
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4968
E5-1650V2;22;6;12;3,5;3,9;12;130;787;4534
E5-1650V2;22;6;12;3,5;3,9;12;130;813;4861
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4970
E5-1650V2;22;6;12;3,5;3,9;12;130;838;4826
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4781
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4702
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4798
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4795
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4602
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4965
E5-1650V2;22;6;12;3,5;3,9;12;130;795;4678
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4734
E5-1650V2;22;6;12;3,5;3,9;12;130;846;4960
E5-1650V2;22;6;12;3,5;3,9;12;130;819;4662
E5-1650V2;22;6;12;3,5;3,9;12;130;774;4540
E5-1650V2;22;6;12;3,5;3,9;12;130;805;4342
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4981
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4762
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4973
E5-1650V2;22;6;12;3,5;3,9;12;130;845;5369
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4851
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4836
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4950
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4623
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4934
E5-1650V2;22;6;12;3,5;3,9;12;130;823;4941
E5-1650V2;22;6;12;3,5;3,9;12;130;824;4959
E5-1650V2;22;6;12;3,5;3,9;12;130;771;4723
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4415
E5-1650V2;22;6;12;3,5;3,9;12;130;792;4916
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4758
E5-1650V2;22;6;12;3,5;3,9;12;130;792;4640
E5-1650V2;22;6;12;3,5;3,9;12;130;777;4670
E5-1650V2;22;6;12;3,5;3,9;12;130;864;5019
E5-1650V2;22;6;12;3,5;3,9;12;130;862;4980
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4720
E5-1650V2;22;6;12;3,5;3,9;12;130;784;4354
E5-1650V2;22;6;12;3,5;3,9;12;130;757;1490
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4947
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4856
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4874
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4564
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4928
E5-1650V2;22;6;12;3,5;3,9;12;130;783;4714
E5-1650V2;22;6;12;3,5;3,9;12;130;787;4775
E5-1650V2;22;6;12;3,5;3,9;12;130;866;5266
E5-1650V2;22;6;12;3,5;3,9;12;130;788;4414
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4500
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4716
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4972
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4987
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4948
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4999
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4823
E5-1650V2;22;6;12;3,5;3,9;12;130;839;4893
E5-1650V2;22;6;12;3,5;3,9;12;130;703;4438
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4772
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4850
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4907
E5-1650V2;22;6;12;3,5;3,9;12;130;842;4866
E5-1650V2;22;6;12;3,5;3,9;12;130;737;745
E5-1650V2;22;6;12;3,5;3,9;12;130;795;4312
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4929
E5-1650V2;22;6;12;3,5;3,9;12;130;879;5257
E5-1650V2;22;6;12;3,5;3,9;12;130;807;4706
E5-1650V2;22;6;12;3,5;3,9;12;130;836;4706
E5-1650V2;22;6;12;3,5;3,9;12;130;804;4664
E5-1650V2;22;6;12;3,5;3,9;12;130;883;5664
E5-1650V2;22;6;12;3,5;3,9;12;130;746;4205
E5-1650V2;22;6;12;3,5;3,9;12;130;813;4655
E5-1650V2;22;6;12;3,5;3,9;12;130;762;4685
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4698
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4908
E5-1650V2;22;6;12;3,5;3,9;12;130;719;3827
E5-1650V2;22;6;12;3,5;3,9;12;130;840;4767
E5-1650V2;22;6;12;3,5;3,9;12;130;849;4960
E5-1650V2;22;6;12;3,5;3,9;12;130;933;3895
E5-1650V2;22;6;12;3,5;3,9;12;130;841;4714
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4968
E5-1650V2;22;6;12;3,5;3,9;12;130;795;4925
E5-1650V2;22;6;12;3,5;3,9;12;130;788;4915
E5-1650V2;22;6;12;3,5;3,9;12;130;915;3898
E5-1650V2;22;6;12;3,5;3,9;12;130;864;4999
E5-1650V2;22;6;12;3,5;3,9;12;130;812;3513
E5-1650V2;22;6;12;3,5;3,9;12;130;745;5570
E5-1650V2;22;6;12;3,5;3,9;12;130;792;4724
E5-1650V2;22;6;12;3,5;3,9;12;130;783;4788
E5-1650V2;22;6;12;3,5;3,9;12;130;865;5024
E5-1650V2;22;6;12;3,5;3,9;12;130;865;5005
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4996
E5-1650V2;22;6;12;3,5;3,9;12;130;792;4563
E5-1650V2;22;6;12;3,5;3,9;12;130;716;4373
E5-1650V2;22;6;12;3,5;3,9;12;130;841;4716
E5-1650V2;22;6;12;3,5;3,9;12;130;755;3953
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4988
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4463
E5-1650V2;22;6;12;3,5;3,9;12;130;859;4994
E5-1650V2;22;6;12;3,5;3,9;12;130;847;4990
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4969
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4987
E5-1650V2;22;6;12;3,5;3,9;12;130;748;5572
E5-1650V2;22;6;12;3,5;3,9;12;130;645;4670
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4860
E5-1650V2;22;6;12;3,5;3,9;12;130;838;4518
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4768
E5-1650V2;22;6;12;3,5;3,9;12;130;848;4503
E5-1650V2;22;6;12;3,5;3,9;12;130;852;4985
E5-1650V2;22;6;12;3,5;3,9;12;130;789;4327
E5-1650V2;22;6;12;3,5;3,9;12;130;803;4900
E5-1650V2;22;6;12;3,5;3,9;12;130;832;4892
E5-1650V2;22;6;12;3,5;3,9;12;130;806;4827
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4780
E5-1650V2;22;6;12;3,5;3,9;12;130;885;5208
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4543
E5-1650V2;22;6;12;3,5;3,9;12;130;763;4004
E5-1650V2;22;6;12;3,5;3,9;12;130;853;4908
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4900
E5-1650V2;22;6;12;3,5;3,9;12;130;799;4506
E5-1650V2;22;6;12;3,5;3,9;12;130;783;4430
E5-1650V2;22;6;12;3,5;3,9;12;130;821;4947
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4838
E5-1650V2;22;6;12;3,5;3,9;12;130;844;4879
E5-1650V2;22;6;12;3,5;3,9;12;130;817;4646
E5-1650V2;22;6;12;3,5;3,9;12;130;856;4761
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4759
E5-1650V2;22;6;12;3,5;3,9;12;130;820;4737
E5-1650V2;22;6;12;3,5;3,9;12;130;855;4943
E5-1650V2;22;6;12;3,5;3,9;12;130;816;4830
E5-1650V2;22;6;12;3,5;3,9;12;130;801;4725
E5-1650V2;22;6;12;3,5;3,9;12;130;815;4821
E5-1650V2;22;6;12;3,5;3,9;12;130;818;4481
E5-1650V2;22;6;12;3,5;3,9;12;130;854;4979
E5-1650V2;22;6;12;3,5;3,9;12;130;822;4747
E5-1650V2;22;6;12;3,5;3,9;12;130;788;4672
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4975
E5-1650V2;22;6;12;3,5;3,9;12;130;835;4441
E5-1650V2;22;6;12;3,5;3,9;12;130;770;4659
E5-1650V2;22;6;12;3,5;3,9;12;130;797;4972
E5-1650V2;22;6;12;3,5;3,9;12;130;815;4511
E5-1650V2;22;6;12;3,5;3,9;12;130;826;4640
E5-1650V2;22;6;12;3,5;3,9;12;130;777;4962
E5-1650V2;22;6;12;3,5;3,9;12;130;301;2139
E5-1650V2;22;6;12;3,5;3,9;12;130;811;4591
E5-1650V2;22;6;12;3,5;3,9;12;130;784;4578
E5-1650V2;22;6;12;3,5;3,9;12;130;747;4194
E5-1650V2;22;6;12;3,5;3,9;12;130;833;4588
E5-1650V2;22;6;12;3,5;3,9;12;130;796;4037
E5-1650V2;22;6;12;3,5;3,9;12;130;857;4936
E5-1650V2;22;6;12;3,5;3,9;12;130;778;4804
E5-1650V2;22;6;12;3,5;3,9;12;130;731;4981
E5-1650V2;22;6;12;3,5;3,9;12;130;846;4978
E5-1650V2;22;6;12;3,5;3,9;12;130;837;4589
E5-1650V2;22;6;12;3,5;3,9;12;130;860;4991
E5-1650V2;22;6;12;3,5;3,9;12;130;851;4935
E5-1650V2;22;6;12;3,5;3,9;12;130;761;4774
E5-1650V2;22;6;12;3,5;3,9;12;130;808;4787
E5-1650V2;22;6;12;3,5;3,9;12;130;809;4714
E5-1650V2;22;6;12;3,5;3,9;12;130;838;4795
E5-1650V2;22;6;12;3,5;3,9;12;130;802;4923
E5-1650V2;22;6;12;3,5;3,9;12;130;843;4932
E5-1650V2;22;6;12;3,5;3,9;12;130;849;5005
E5-1650V2;22;6;12;3,5;3,9;12;130;838;4180
E5-1650V2;22;6;12;3,5;3,9;12;130;827;4195
E5-1650V2;22;6;12;3,5;3,9;12;130;828;4768
E5-1650V2;22;6;12;3,5;3,9;12;130;897;5524
